menu_item_id,restaurant_id,item_name,category,is_veg,price
MENU10815_3862,REST10815,Paneer Biryani,Biryani,Y,240.57
MENU14347_5944,REST14347,Peri-Peri Fries,Fries,Y,119.2
MENU10956_4915,REST10956,Veg Biryani,Biryani,Y,190.78
MENU10931_9152,REST10931,Fresh Orange Juice,Juices,N,133.48
MENU10931_0777,REST10931,Watermelon Juice,Juices,Y,95.73
MENU10931_6045,REST10931,Chicken Protein Bowl,Bowls,N,187.41
MENU14880_5521,REST14880,Veg Wrap,Wraps,Y,180.41
MENU14880_4324,REST14880,Veg Wrap,Wraps,Y,117.3
MENU02806_9752,REST02806,Veggie Supreme Pizza,Pizza,Y,341.61
MENU02806_1195,REST02806,Chicken Tikka Pizza,Pizza,N,188.01
MENU02806_1691,REST02806,Sweet Lassi,Beverages,Y,157.78
MENU02806_3709,REST02806,Pepperoni Pizza,Pizza,N,366.12
MENU02806_1243,REST02806,Margherita Pizza,Pizza,Y,344.4
MENU06444_8306,REST06444,Chicken Puff,Snacks,N,71.46
MENU06444_8568,REST06444,Vada,Snacks,Y,81.98
MENU06444_7711,REST06444,Idli Sambar,Idli,Y,111.99
MENU01174_1694,REST01174,Chicken Tikka,Starters,N,205.36
MENU01174_6412,REST01174,Butter Naan,Breads,Y,78.1
MENU04927_7987,REST04927,Bonda,Snacks,Y,112.23
MENU04927_3428,REST04927,Bonda,Snacks,Y,117.61
MENU04927_0030,REST04927,Idli Sambar,Idli,Y,75.85
MENU17291_6448,REST17291,Rava Idli,Idli,Y,109.73
MENU17291_6914,REST17291,Vada,Snacks,Y,100.66
MENU04455_9896,REST04455,Idli Sambar,Idli,Y,105.8
MENU04455_1182,REST04455,Plain Dosa,Dosa,Y,92.83
MENU04455_6372,REST04455,Vada,Snacks,Y,119.18
MENU08069_6436,REST08069,Garlic Naan,Breads,Y,78.24
MENU08069_6063,REST08069,Chicken 65,Starters,N,217.34
MENU08069_1022,REST08069,Paneer Tikka,Starters,Y,182.36
MENU07367_4763,REST07367,Chicken 65,Starters,N,180.72
MENU17618_9768,REST17618,Paneer Tikka Pizza,Pizza,Y,298.62
MENU06177_8084,REST06177,Margherita Pizza,Pizza,Y,250.6
MENU06177_5358,REST06177,Cheesy Dip,Sides,Y,132.56
MENU06177_5309,REST06177,Paneer Tikka Pizza,Pizza,Y,257.38
MENU06177_4744,REST06177,Sweet Lassi,Beverages,Y,162.3
MENU03754_6021,REST03754,Chicken Tikka Pizza,Pizza,N,277.22
MENU00982_2252,REST00982,Lemon Rice,Rice,Y,136.55
MENU00982_1853,REST00982,Curd Rice,Rice,Y,142.9
MENU00982_0737,REST00982,Vada,Snacks,Y,69.03
MENU15468_4312,REST15468,Veg Biryani,Biryani,Y,283.62
MENU15468_3223,REST15468,Tandoori Roti,Breads,Y,63.79
MENU15468_9171,REST15468,Kadai Paneer,Curries,Y,233.26
MENU15468_6044,REST15468,Butter Naan,Breads,N,54.62
MENU07056_0539,REST07056,Sweet Lassi,Beverages,Y,134.65
MENU07056_7882,REST07056,Peri-Peri Fries,Fries,Y,138.02
MENU18079_5004,REST18079,Cold Coffee,Beverages,Y,142.89
MENU18079_5727,REST18079,Rasmalai,Desserts,Y,89.27
MENU18079_2313,REST18079,Fresh Lime Soda,Beverages,Y,123.43
MENU17895_1218,REST17895,Veg Wrap,Wraps,Y,176.9
MENU17895_7474,REST17895,Peri-Peri Fries,Fries,Y,98.09
MENU17895_0590,REST17895,Veg Burger,Burgers,Y,195.33
MENU03304_4358,REST03304,Egg Noodles,Noodles,N,163.69
MENU03304_9285,REST03304,Schezwan Veg Noodles,Noodles,Y,177.57
MENU00191_9295,REST00191,Egg Fried Rice,Fried Rice,N,222.76
MENU04301_4357,REST04301,Sweet Lassi,Beverages,Y,134.22
MENU04301_2400,REST04301,Fresh Lime Soda,Beverages,Y,160.36
MENU12849_9350,REST12849,Veg Hakka Noodles,Noodles,Y,184.71
MENU12849_5658,REST12849,Chicken Fried Rice,Fried Rice,N,178.91
MENU12849_9057,REST12849,Schezwan Veg Noodles,Noodles,Y,168.44
MENU12849_0749,REST12849,Egg Fried Rice,Fried Rice,N,234.89
MENU10950_1851,REST10950,Cold Coffee,Beverages,Y,149.71
MENU10950_4330,REST10950,Veggie Supreme Pizza,Pizza,Y,369.72
MENU04724_5024,REST04724,Veggie Supreme Pizza,Pizza,Y,283.29
MENU04724_8416,REST04724,Sweet Lassi,Beverages,N,117.24
MENU19795_2142,REST19795,Gobi Manchurian,Starters,Y,127.82
MENU19795_4821,REST19795,Egg Fried Rice,Fried Rice,N,194.02
MENU19795_8825,REST19795,Veg Hakka Noodles,Noodles,Y,159.66
MENU03966_9069,REST03966,Greek Salad,Salads,Y,197.87
MENU03966_0025,REST03966,Veg Caesar Salad,Salads,Y,232.97
MENU16126_0289,REST16126,Greek Salad,Salads,Y,165.09
MENU16126_4684,REST16126,Fresh Orange Juice,Juices,Y,156.71
MENU14370_0647,REST14370,Chicken Tikka Pizza,Pizza,N,205.58
MENU14370_5983,REST14370,Sweet Lassi,Beverages,N,147.86
MENU04144_9252,REST04144,Peri-Peri Fries,Fries,Y,158.41
MENU04144_6834,REST04144,Paneer Burger,Burgers,Y,170.95
MENU04144_4311,REST04144,Veg Burger,Burgers,Y,185.89
MENU00976_1864,REST00976,Laccha Paratha,Breads,Y,51.06
MENU00976_2270,REST00976,Butter Chicken,Curries,N,170.96
MENU12811_9537,REST12811,Schezwan Fried Rice,Fried Rice,Y,160.69
MENU12811_6786,REST12811,Chicken Fried Rice,Fried Rice,N,160.71
MENU16718_8361,REST16718,Gobi Manchurian,Starters,Y,184.2
MENU13867_9400,REST13867,French Fries,Fries,N,98.21
MENU13867_9821,REST13867,Veg Burger,Burgers,Y,168.22
MENU10603_1180,REST10603,Sweet Lassi,Beverages,Y,158.57
MENU10603_0052,REST10603,Veg Biryani,Biryani,Y,235.91
MENU19913_1306,REST19913,Chicken Tikka Pizza,Pizza,N,395.06
MENU19913_3888,REST19913,Cold Coffee,Beverages,Y,173.5
MENU19913_6447,REST19913,Masala Chai,Beverages,Y,72.04
MENU19913_4866,REST19913,Garlic Bread,Sides,Y,85.67
MENU19913_6786,REST19913,Cold Coffee,Beverages,Y,151.64
MENU10809_3861,REST10809,Veg Biryani,Biryani,Y,217.69
MENU10809_2671,REST10809,Paneer Biryani,Biryani,Y,268.59
MENU15619_8985,REST15619,Fresh Orange Juice,Juices,Y,81.33
MENU15619_0822,REST15619,Greek Salad,Salads,Y,256.42
MENU03818_6080,REST03818,Sweet Lassi,Beverages,N,121.23
MENU03818_6931,REST03818,Paneer Tikka,Starters,Y,207.32
MENU16612_2811,REST16612,Chicken 65,Starters,N,122.31
MENU16612_3325,REST16612,Paneer Tikka,Starters,Y,159.19
MENU16612_5712,REST16612,Egg Biryani,Biryani,N,287.68
MENU17520_1582,REST17520,Sweet Lassi,Beverages,N,163.59
MENU13860_1197,REST13860,Paneer Biryani,Biryani,Y,198.76
MENU13860_5608,REST13860,Veg Cutlet,Starters,Y,148.64
MENU13860_5096,REST13860,Masala Chai,Beverages,Y,65.91
MENU02232_1544,REST02232,Egg Biryani,Biryani,N,288.29
MENU02232_1064,REST02232,Gobi Manchurian,Starters,Y,158.78
MENU02232_9089,REST02232,Chicken Biryani,Biryani,N,311.51
MENU18733_8536,REST18733,Laccha Paratha,Breads,Y,53.23
MENU18733_9292,REST18733,Butter Naan,Breads,N,79.59
MENU18733_3787,REST18733,Tandoori Roti,Breads,Y,42.21
MENU13310_5061,REST13310,Sweet Lassi,Beverages,N,105.82
MENU13310_0603,REST13310,Sweet Lassi,Beverages,N,123.34
MENU09370_3831,REST09370,Watermelon Juice,Juices,Y,131.26
MENU09370_2236,REST09370,Watermelon Juice,Juices,Y,70.46
MENU09370_6361,REST09370,Paneer Protein Bowl,Bowls,Y,278.71
MENU09370_8552,REST09370,Veg Buddha Bowl,Bowls,Y,216.36
MENU02125_8284,REST02125,Bonda,Snacks,Y,131.64
MENU02189_2472,REST02189,Veg Cutlet,Starters,Y,238.12
MENU17399_5269,REST17399,Dal Tadka,Curries,Y,260.6
MENU12986_6905,REST12986,Fresh Lime Soda,Beverages,Y,75.04
MENU12986_6015,REST12986,Pepperoni Pizza,Pizza,N,401.29
MENU18797_0776,REST18797,Chicken Burger,Burgers,N,168.91
MENU04308_7182,REST04308,Brownie with Ice Cream,Desserts,Y,192.93
MENU04308_3068,REST04308,Cold Coffee,Beverages,Y,97.35
MENU04308_9560,REST04308,Rasmalai,Desserts,Y,167.52
MENU04308_6001,REST04308,Falooda,Desserts,Y,154.02
MENU14893_1977,REST14893,Paneer Kathi Roll,Wraps,Y,123.1
MENU14893_9705,REST14893,Peri-Peri Fries,Fries,Y,127.51
MENU14893_6455,REST14893,Peri-Peri Fries,Fries,Y,105.72
MENU12322_2577,REST12322,Gobi Manchurian,Starters,Y,178.42
MENU12322_7920,REST12322,Cold Coffee,Beverages,Y,178.87
MENU00315_1294,REST00315,Cheesy Dip,Sides,Y,154.2
MENU00315_6669,REST00315,Sweet Lassi,Beverages,Y,139.9
MENU00358_3910,REST00358,Idli Sambar,Idli,N,67.78
MENU00358_0883,REST00358,Lemon Rice,Rice,Y,166.84
MENU03424_6715,REST03424,Butter Naan,Breads,N,75.72
MENU03424_9086,REST03424,Chicken 65,Starters,N,141.91
MENU03424_1475,REST03424,Paneer Biryani,Biryani,Y,181.47
MENU11069_7467,REST11069,Idli Sambar,Idli,N,88.16
MENU04019_4833,REST04019,Margherita Pizza,Pizza,Y,356.68
MENU04019_7020,REST04019,Chicken Wings,Sides,N,164.69
MENU04019_9377,REST04019,Sweet Lassi,Beverages,Y,87.09
MENU03829_5679,REST03829,Chicken Biryani,Biryani,N,207.23
MENU19796_6566,REST19796,Egg Dosa,Dosa,N,106.78
MENU19796_6183,REST19796,Veg Pulao,Rice,Y,109.7
MENU19796_2710,REST19796,Vada,Snacks,Y,73.68
MENU14768_4946,REST14768,Falooda,Desserts,Y,133.42
MENU14768_6170,REST14768,Sweet Lassi,Beverages,Y,164.91
MENU02765_2474,REST02765,Gulab Jamun,Desserts,Y,151.67
MENU13212_6657,REST13212,Chicken Hakka Noodles,Noodles,N,248.38
MENU07371_7299,REST07371,Paneer Butter Masala,Curries,Y,252.69
MENU07151_1590,REST07151,Chicken Biryani,Biryani,N,226.73
MENU07151_4407,REST07151,Tandoori Roti,Breads,Y,37.62
MENU16569_1217,REST16569,Brownie with Ice Cream,Desserts,Y,167.09
MENU01470_0089,REST01470,Paneer Burger,Burgers,Y,178.29
MENU01470_1976,REST01470,Peri-Peri Fries,Fries,Y,130.69
MENU01470_1609,REST01470,Veg Burger,Burgers,Y,189.23
MENU16274_4121,REST16274,Chicken Burger,Burgers,N,151.09
MENU15064_2714,REST15064,Chicken Fried Rice,Fried Rice,N,193.3
MENU12538_5241,REST12538,Mutton Rogan Josh,Curries,N,204.84
MENU19657_6599,REST19657,Idli Sambar,Idli,N,104.77
MENU02014_2981,REST02014,Idli Sambar,Idli,Y,74.76
MENU02014_6338,REST02014,Bonda,Snacks,Y,130.51
MENU06636_0406,REST06636,Paneer Tikka,Starters,Y,188.11
MENU06636_4712,REST06636,Cold Coffee,Beverages,Y,98.47
MENU06636_0230,REST06636,Veg Biryani,Biryani,Y,259.84
MENU02826_5767,REST02826,Brownie with Ice Cream,Desserts,N,123.06
MENU10509_5336,REST10509,Mysore Masala Dosa,Dosa,Y,122.53
MENU17749_7867,REST17749,Veg Cutlet,Starters,Y,162.44
MENU03638_3609,REST03638,Butter Chicken,Curries,N,274.87
MENU03638_9714,REST03638,Tandoori Roti,Breads,Y,78.6
MENU09193_9693,REST09193,Veg Burger,Burgers,Y,166.93
MENU09193_2074,REST09193,French Fries,Fries,N,140.02
MENU09193_8453,REST09193,Paneer Kathi Roll,Wraps,Y,174.13
MENU04502_6501,REST04502,Veg Fried Rice,Fried Rice,Y,225.79
MENU04502_3080,REST04502,Schezwan Veg Noodles,Noodles,Y,185.14
MENU15184_9224,REST15184,Chicken Fried Rice,Fried Rice,N,161.82
MENU15184_4046,REST15184,Chicken Tikka,Starters,N,220.88
MENU09792_8346,REST09792,Paneer Biryani,Biryani,Y,186.71
MENU05988_4076,REST05988,Veg Biryani,Biryani,Y,313.65
MENU05988_0350,REST05988,Veg Biryani,Biryani,Y,254.15
MENU09258_6609,REST09258,Laccha Paratha,Breads,Y,28.42
MENU00650_9510,REST00650,Cheesy Dip,Sides,Y,85.58
MENU00650_9498,REST00650,Margherita Pizza,Pizza,Y,206.84
MENU00650_8712,REST00650,Chicken Wings,Sides,N,112.75
MENU07799_2977,REST07799,Veg Biryani,Biryani,Y,289.82
MENU07799_1942,REST07799,Veg Biryani,Biryani,Y,243.77
MENU07799_9046,REST07799,Cold Coffee,Beverages,Y,85.17
MENU13452_4090,REST13452,Veg Burger,Burgers,Y,146.29
MENU13452_6557,REST13452,Chicken Burger,Burgers,N,218.75
MENU17388_0393,REST17388,Schezwan Fried Rice,Fried Rice,Y,150.08
MENU17388_3516,REST17388,Schezwan Fried Rice,Fried Rice,Y,191.52
MENU08210_8873,REST08210,Vada,Snacks,Y,68.21
MENU15948_7424,REST15948,Egg Fried Rice,Fried Rice,N,163.11
MENU10209_0550,REST10209,Veg Biryani,Biryani,Y,228.19
MENU10209_9998,REST10209,Sweet Lassi,Beverages,N,83.26
MENU11573_9109,REST11573,Laccha Paratha,Breads,Y,50.32
MENU11573_7161,REST11573,Egg Biryani,Biryani,N,256.76
MENU05398_3297,REST05398,Egg Fried Rice,Fried Rice,N,164.49
MENU05398_6312,REST05398,Schezwan Fried Rice,Fried Rice,Y,145.2
MENU16362_1018,REST16362,Fish Fry,Starters,N,218.24
MENU09374_1097,REST09374,Sweet Lassi,Beverages,N,115.51
MENU09374_9494,REST09374,Cold Coffee,Beverages,Y,105.8
MENU05378_9013,REST05378,Masala Chai,Beverages,Y,77.63
MENU05378_9586,REST05378,Sweet Lassi,Beverages,Y,154.41
MENU16987_5839,REST16987,Paneer Tikka,Starters,Y,220.05
MENU09730_2591,REST09730,Gobi Manchurian,Starters,Y,121.14
MENU09730_1281,REST09730,Veg Fried Rice,Fried Rice,Y,168.5
MENU09730_4603,REST09730,Chicken 65,Starters,N,150.97
MENU06407_3199,REST06407,Rava Idli,Idli,Y,91.98
MENU06407_9375,REST06407,Egg Dosa,Dosa,N,150.69
MENU00412_1533,REST00412,Chicken Puff,Snacks,N,137.08
MENU00412_3266,REST00412,Masala Dosa,Dosa,Y,155.92
MENU00412_6117,REST00412,Idli Sambar,Idli,Y,82.45
MENU18970_4729,REST18970,Chole Masala,Curries,Y,218.62
MENU18970_2929,REST18970,Chole Masala,Curries,Y,269.09
MENU18970_6123,REST18970,Chicken Tikka,Starters,N,128.79
MENU10261_5593,REST10261,Sweet Lassi,Beverages,Y,173.07
MENU10261_2992,REST10261,Falooda,Desserts,Y,111.89
MENU16767_6073,REST16767,Paneer Tikka,Starters,Y,239.33
MENU18124_6841,REST18124,Vada,Snacks,Y,69.49
MENU18124_7875,REST18124,Masala Dosa,Dosa,Y,121
MENU06443_4828,REST06443,Rava Idli,Idli,Y,72.92
MENU06443_3560,REST06443,Curd Rice,Rice,Y,131.56
MENU19654_6361,REST19654,Fish Fry,Starters,N,170.77
MENU19654_3444,REST19654,Masala Chai,Beverages,Y,69.25
MENU19654_5020,REST19654,Paneer Tikka,Starters,Y,185.22
MENU01257_8930,REST01257,Schezwan Fried Rice,Fried Rice,Y,230.71
MENU16536_4353,REST16536,Chicken Biryani,Biryani,N,201.86
MENU04979_1976,REST04979,Fresh Orange Juice,Juices,N,73.25
MENU04979_9394,REST04979,Veg Buddha Bowl,Bowls,Y,271.38
MENU18066_3445,REST18066,Chicken Fried Rice,Fried Rice,N,172.99
MENU18066_4317,REST18066,Veg Hakka Noodles,Noodles,Y,169.08
MENU04269_3191,REST04269,Veg Biryani,Biryani,Y,215.15
MENU04269_0193,REST04269,Paneer Tikka,Starters,Y,132.96
MENU10241_2392,REST10241,Veg Hakka Noodles,Noodles,Y,206.73
MENU19456_2594,REST19456,Veg Biryani,Biryani,Y,297.33
MENU03680_1959,REST03680,Masala Dosa,Dosa,Y,96.12
MENU03905_5170,REST03905,Rasmalai,Desserts,Y,108.17
MENU03905_1783,REST03905,Gulab Jamun,Desserts,Y,114.81
MENU03905_4247,REST03905,Rasmalai,Desserts,Y,122.99
MENU03905_4321,REST03905,Brownie with Ice Cream,Desserts,N,108.08
MENU18684_1247,REST18684,Bonda,Snacks,Y,77.87
MENU18684_3851,REST18684,Idli Sambar,Idli,N,70.82
MENU09584_5904,REST09584,Paneer Biryani,Biryani,Y,197.15
MENU00408_9893,REST00408,Veg Biryani,Biryani,Y,221.67
MENU05069_5510,REST05069,Chicken 65,Starters,N,120.94
MENU05069_8808,REST05069,Gobi Manchurian,Starters,Y,230.7
MENU05069_2961,REST05069,Egg Fried Rice,Fried Rice,N,183.55
MENU05069_7213,REST05069,Veg Hakka Noodles,Noodles,Y,152.85
MENU17126_3595,REST17126,Paneer Tikka,Starters,Y,232.65
MENU17126_9883,REST17126,Schezwan Fried Rice,Fried Rice,Y,210.42
MENU11343_7347,REST11343,Fish Fry,Starters,N,160.38
MENU07836_1212,REST07836,Paneer Biryani,Biryani,Y,240.18
MENU07836_8313,REST07836,Sweet Lassi,Beverages,N,104.91
MENU07836_8540,REST07836,Sweet Lassi,Beverages,N,130.59
MENU00617_1090,REST00617,Egg Fried Rice,Fried Rice,N,204.08
MENU00617_9085,REST00617,Egg Fried Rice,Fried Rice,N,248.16
MENU17684_1003,REST17684,Cheesy Dip,Sides,Y,124.99
MENU17684_9199,REST17684,Fresh Lime Soda,Beverages,Y,176.04
MENU17684_9853,REST17684,Masala Chai,Beverages,Y,115.99
MENU04480_5937,REST04480,Mysore Masala Dosa,Dosa,Y,134.05
MENU04480_2833,REST04480,Vada,Snacks,Y,122.84
MENU15387_7461,REST15387,Veg Biryani,Biryani,Y,273.41
MENU15387_1349,REST15387,Gobi Manchurian,Starters,Y,221.51
MENU07793_2095,REST07793,Watermelon Juice,Juices,Y,157.42
MENU07793_1894,REST07793,Fresh Orange Juice,Juices,Y,129.82
MENU07793_2807,REST07793,Veg Buddha Bowl,Bowls,Y,254
MENU17647_8255,REST17647,Veg Fried Rice,Fried Rice,Y,165.84
MENU01246_9869,REST01246,Veg Hakka Noodles,Noodles,Y,189.35
MENU00185_6142,REST00185,Brownie with Ice Cream,Desserts,N,102.67
MENU12866_1596,REST12866,Paneer Tikka,Starters,Y,237.51
MENU06958_4738,REST06958,Paneer Biryani,Biryani,Y,257.04
MENU06958_8057,REST06958,Masala Chai,Beverages,Y,141.22
MENU02775_9205,REST02775,Sweet Lassi,Beverages,N,168.54
MENU02775_0476,REST02775,Cold Coffee,Beverages,Y,122.05
MENU10663_6875,REST10663,Chicken Hakka Noodles,Noodles,N,178.91
MENU17388_3979,REST17388,Gobi Manchurian,Starters,Y,131.49
MENU10565_9117,REST10565,Sweet Lassi,Beverages,N,91.43
MENU10565_5741,REST10565,Garlic Bread,Sides,Y,125.27
MENU10565_3069,REST10565,Fresh Lime Soda,Beverages,Y,168.99
MENU10565_2449,REST10565,Garlic Bread,Sides,Y,89.73
MENU01786_7523,REST01786,French Fries,Fries,Y,103.21
MENU01786_8001,REST01786,Peri-Peri Fries,Fries,Y,157.7
MENU01786_6657,REST01786,Paneer Kathi Roll,Wraps,Y,153.85
MENU01786_6207,REST01786,Masala Chai,Beverages,Y,90.13
MENU16059_9404,REST16059,Chicken Tikka,Starters,N,223.34
MENU16059_9660,REST16059,Paneer Biryani,Biryani,Y,231.74
MENU19763_7154,REST19763,Egg Roll,Wraps,N,164.09
MENU19763_6434,REST19763,French Fries,Fries,Y,145.26
MENU10128_3256,REST10128,Schezwan Fried Rice,Fried Rice,Y,147.7
MENU10128_1068,REST10128,Veg Fried Rice,Fried Rice,Y,148.66
MENU10128_7304,REST10128,Chicken Fried Rice,Fried Rice,N,199.75
MENU06331_1398,REST06331,Sweet Lassi,Beverages,N,132.21
MENU09181_0149,REST09181,Garlic Naan,Breads,Y,74.55
MENU09181_6174,REST09181,Paneer Butter Masala,Curries,Y,243.37
MENU09181_2671,REST09181,Chicken 65,Starters,N,135
MENU12553_0807,REST12553,Laccha Paratha,Breads,Y,55.47
MENU12553_5763,REST12553,Garlic Naan,Breads,Y,77.85
MENU12553_1659,REST12553,Veg Biryani,Biryani,Y,298.96
MENU07662_6418,REST07662,Curd Rice,Rice,Y,152.44
MENU07662_3942,REST07662,Rava Idli,Idli,Y,70.06
MENU00738_1758,REST00738,Paneer Biryani,Biryani,Y,220.15
MENU00738_1539,REST00738,Cold Coffee,Beverages,Y,80.23
MENU12985_0968,REST12985,Veg Cutlet,Starters,Y,143
MENU08037_2500,REST08037,Schezwan Fried Rice,Fried Rice,Y,249.02
MENU08037_7105,REST08037,Gobi Manchurian,Starters,Y,143.43
MENU17900_5296,REST17900,Schezwan Fried Rice,Fried Rice,Y,194.71
MENU17900_3340,REST17900,Chicken 65,Starters,N,154.66
MENU17900_2720,REST17900,Chicken Fried Rice,Fried Rice,N,132.33
MENU13743_1186,REST13743,Gobi Manchurian,Starters,Y,124.44
MENU13743_7081,REST13743,Chicken 65,Starters,N,210.85
MENU02414_0886,REST02414,Sweet Lassi,Beverages,N,158.66
MENU02414_2331,REST02414,Gulab Jamun,Desserts,Y,93.76
MENU02414_2206,REST02414,Gulab Jamun,Desserts,Y,184.02
MENU18951_4940,REST18951,Egg Fried Rice,Rice,N,175.82
MENU18951_0226,REST18951,Idli Sambar,Idli,Y,102.73
MENU18951_4088,REST18951,Chicken Puff,Snacks,N,101.33
MENU05826_7658,REST05826,Gulab Jamun,Desserts,Y,93.45
MENU13979_7526,REST13979,Veg Wrap,Wraps,Y,116.66
MENU19866_4729,REST19866,Rava Idli,Idli,Y,101.13
MENU19866_5385,REST19866,Vada,Snacks,Y,70.64
MENU19866_2439,REST19866,Mysore Masala Dosa,Dosa,Y,149.96
MENU19866_8716,REST19866,Rava Idli,Idli,Y,80.42
MENU19866_5176,REST19866,Bonda,Snacks,Y,124.25
MENU15903_5990,REST15903,Cold Coffee,Beverages,Y,165.81
MENU15903_1042,REST15903,Brownie with Ice Cream,Desserts,N,188.66
MENU15903_7785,REST15903,Sweet Lassi,Beverages,N,168.89
MENU02624_2407,REST02624,Veg Biryani,Biryani,Y,245.26
MENU02624_6346,REST02624,Paneer Butter Masala,Curries,Y,247.37
MENU10177_5738,REST10177,Kadai Paneer,Curries,Y,163.51
MENU10177_4257,REST10177,Laccha Paratha,Breads,Y,45.16
MENU14349_0656,REST14349,Chicken Tikka,Starters,N,236.37
MENU17664_5604,REST17664,Chicken Burger,Burgers,N,128.67
MENU07230_4669,REST07230,Fish Fry,Starters,N,202.36
MENU07230_1708,REST07230,Chicken 65,Starters,N,196.63
MENU11321_4175,REST11321,Egg Fried Rice,Rice,N,92.05
MENU17601_6966,REST17601,Idli Sambar,Idli,Y,116.23
MENU17601_9957,REST17601,Vada,Snacks,Y,123.98
MENU17601_6156,REST17601,Egg Dosa,Dosa,N,130.37
MENU10211_9171,REST10211,Gulab Jamun,Desserts,Y,131.01
MENU10211_6206,REST10211,Cold Coffee,Beverages,Y,147.75
MENU10211_8008,REST10211,Rasmalai,Desserts,Y,147.43
MENU02324_4731,REST02324,Veg Fried Rice,Fried Rice,Y,240.86
MENU02999_7423,REST02999,Margherita Pizza,Pizza,Y,389.8
MENU01573_1728,REST01573,Lemon Rice,Rice,Y,171.47
MENU01573_0543,REST01573,Rava Idli,Idli,Y,94.64
MENU14021_0914,REST14021,Vada,Snacks,Y,129.81
MENU14021_2104,REST14021,Chicken Puff,Snacks,N,69.41
MENU05411_0560,REST05411,Chicken Protein Bowl,Bowls,N,208.96
MENU05411_0579,REST05411,Fresh Orange Juice,Juices,Y,89.08
MENU05411_5132,REST05411,Paneer Protein Bowl,Bowls,Y,208.34
MENU14359_6561,REST14359,Egg Fried Rice,Fried Rice,N,188.61
MENU14359_1017,REST14359,Schezwan Fried Rice,Fried Rice,Y,246.33
MENU14359_9650,REST14359,Egg Fried Rice,Fried Rice,N,204.86
MENU00333_0674,REST00333,Sweet Lassi,Beverages,N,119.64
MENU00333_6073,REST00333,Garlic Bread,Sides,Y,101.6
MENU00333_5932,REST00333,Chicken Tikka Pizza,Pizza,N,408.54
MENU00333_2161,REST00333,Garlic Bread,Sides,Y,99.2
MENU00333_6843,REST00333,Chicken Tikka Pizza,Pizza,N,252.55
MENU15724_5985,REST15724,Egg Biryani,Biryani,N,241.33
MENU15724_0710,REST15724,Veg Biryani,Biryani,Y,279.31
MENU00527_3301,REST00527,Butter Naan,Breads,N,45.76
MENU00527_9892,REST00527,Kadai Paneer,Curries,Y,274.36
MENU16676_2642,REST16676,Fresh Lime Soda,Beverages,Y,68.34
MENU08147_5416,REST08147,Chicken Wings,Sides,N,150.98
MENU07392_9624,REST07392,Chicken Fried Rice,Fried Rice,N,134.66
MENU07392_2754,REST07392,Schezwan Veg Noodles,Noodles,Y,189.34
MENU07392_7873,REST07392,Egg Noodles,Noodles,N,242.8
MENU07392_5687,REST07392,Chicken Hakka Noodles,Noodles,N,246.65
MENU15277_5347,REST15277,Chole Masala,Curries,Y,156.67
MENU02288_8944,REST02288,Gobi Manchurian,Starters,Y,180.84
MENU02288_2911,REST02288,Chicken Fried Rice,Fried Rice,N,189.53
MENU16585_4760,REST16585,Chicken Protein Bowl,Bowls,N,265.49
MENU16585_8120,REST16585,Fresh Orange Juice,Juices,N,95.73
MENU11532_2434,REST11532,Veg Cutlet,Starters,Y,207.93
MENU09689_1362,REST09689,Paneer Kathi Roll,Wraps,Y,117.49
MENU08326_2180,REST08326,Veg Cutlet,Starters,Y,163.78
MENU08326_9063,REST08326,Chicken Tikka,Starters,N,133.44
MENU04341_0483,REST04341,Chicken Caesar Salad,Salads,N,209.13
MENU02655_0867,REST02655,Egg Noodles,Noodles,N,199.75
MENU09392_4459,REST09392,Veg Hakka Noodles,Noodles,Y,218.9
MENU09392_3606,REST09392,Chicken Fried Rice,Fried Rice,N,190.12
MENU17773_3968,REST17773,Vada,Snacks,Y,119.82
MENU11907_5067,REST11907,Chicken Wings,Sides,N,83.49
MENU11907_6658,REST11907,Garlic Bread,Sides,Y,149.79
MENU18837_6593,REST18837,Sweet Lassi,Beverages,Y,75.53
MENU18837_1815,REST18837,Paneer Biryani,Biryani,Y,209.9
MENU03936_7471,REST03936,Brownie with Ice Cream,Desserts,N,105.31
MENU03936_8910,REST03936,Gulab Jamun,Desserts,Y,80.74
MENU03936_9085,REST03936,Sweet Lassi,Beverages,Y,168.27
MENU03936_6073,REST03936,Brownie with Ice Cream,Desserts,N,102.65
MENU10489_7068,REST10489,Peri-Peri Fries,Fries,Y,155.56
MENU10489_5594,REST10489,Chicken Burger,Burgers,N,153.04
MENU10489_2053,REST10489,Cold Coffee,Beverages,Y,169.87
MENU10489_5829,REST10489,Veg Burger,Burgers,Y,180.69
MENU11551_8538,REST11551,Cold Coffee,Beverages,Y,84.72
MENU11551_2041,REST11551,Pepperoni Pizza,Pizza,N,408.49
MENU00650_8873,REST00650,Garlic Bread,Sides,Y,113.84
MENU00650_3226,REST00650,Paneer Tikka Pizza,Pizza,Y,240.92
MENU01634_4625,REST01634,Paneer Tikka,Starters,Y,152.44
MENU01634_9944,REST01634,Paneer Biryani,Biryani,Y,243.89
MENU18521_0302,REST18521,Fresh Orange Juice,Juices,Y,102.29
MENU18521_4309,REST18521,Watermelon Juice,Juices,Y,79
MENU18521_5323,REST18521,Chicken Protein Bowl,Bowls,N,243.58
MENU18521_7412,REST18521,Fresh Orange Juice,Juices,Y,124.24
