order_id,customer_id,restaurant_id,rating,review_text,review_timestamp,sentiment_score
ORD202509001617,CUST134275,REST00233,3.1,Portion size smaller than expected,09-12-2025 23.05,0.05
ORD202509005428,CUST106097,REST02155,2.5,Food quality not great,09-12-2025 22.06,-0.25
ORD202509000715,CUST080333,REST06452,3.1,Food quality is not good,09-12-2025 23.14,0.05
ORD202509006682,CUST008483,REST04853,2.8,Food quality is not good,09-12-2025 23.14,-0.1
ORD202509006559,CUST062564,REST19285,1.6,Bad taste,09-12-2025 22.16,-0.7
ORD202509007572,CUST162889,REST14053,3.3,Food quality is not good,09-12-2025 22.17,0.15
ORD202509002242,CUST126249,REST11035,1.7,Food quality is not good,09-12-2025 23.20,-0.65
ORD202509005472,CUST062452,REST18305,2.5,Food quality is not good,09-12-2025 22.21,-0.25
ORD202509006171,CUST199807,REST09336,2.8,Food quality is not good,09-12-2025 22.28,-0.1
ORD202509010021,CUST080344,REST17315,2.9,Cold food,09-12-2025 22.35,-0.05
ORD202509001080,CUST058723,REST19265,2.9,Packaging was poor,09-12-2025 23.35,-0.05
ORD202509003829,CUST075855,REST07808,2.3,Stale food served,09-12-2025 23.39,-0.35
ORD202509001329,CUST157730,REST12868,1.8,Not recommended,09-12-2025 23.44,-0.6
ORD202509009885,CUST196546,REST11443,1.1,Never again,09-12-2025 22.45,-0.95
ORD202509001435,CUST026794,REST15186,2.5,Portion size smaller than expected,09-12-2025 23.52,-0.25
ORD202509008643,CUST163415,REST16378,2,Bad taste,09-12-2025 22.53,-0.5
ORD202509005104,CUST011051,REST14265,2.5,Portion size smaller than expected,09-12-2025 22.58,-0.25
ORD202509007791,CUST146117,REST00198,2.9,Food quality is not good,13-09-2025 0.02,-0.05
ORD202509010053,CUST024358,REST18822,2.2,Very late,13-09-2025 0.04,-0.4
ORD202509010294,CUST180382,REST13015,2.3,Stale food served,09-12-2025 23.06,-0.35
ORD202509001549,CUST183172,REST18658,1.3,Never again,09-12-2025 23.06,-0.85
ORD202509008571,CUST007185,REST14550,1.6,Packaging issue,13-09-2025 0.08,-0.7
ORD202509003114,CUST056468,REST05779,1.7,Not recommended,13-09-2025 0.14,-0.65
ORD202509004089,CUST130601,REST13741,2,Not recommended,13-09-2025 0.15,-0.5
ORD202509003487,CUST030306,REST11084,2.1,Packaging issue,13-09-2025 0.18,-0.45
ORD202509005002,CUST125162,REST17005,2.9,Food quality not great,13-09-2025 0.21,-0.05
ORD202509009358,CUST050812,REST08617,2.6,Food quality not great,09-12-2025 23.26,-0.2
ORD202509001414,CUST100140,REST14400,1.9,Food safety issue,13-09-2025 0.30,-0.55
ORD202509004969,CUST056696,REST19651,3.3,Average experience,09-12-2025 23.34,0.15
ORD202509009323,CUST052520,REST08164,1.6,Bad taste,13-09-2025 0.46,-0.7
ORD202509004342,CUST143697,REST09692,2.3,Very late,13-09-2025 0.53,-0.35
ORD202509000296,CUST166824,REST04467,1.3,Never again,13-09-2025 0.58,-0.85
ORD202509010392,CUST093542,REST11727,2,Stale food served,13-09-2025 0.10,-0.5
ORD202509001416,CUST170859,REST18790,2.7,Packaging was poor,13-09-2025 0.18,-0.15
ORD202509003142,CUST180340,REST05428,2,Very late,13-09-2025 0.19,-0.5
ORD202509005972,CUST072095,REST12943,1.5,Food safety issue,13-09-2025 1.19,-0.75
ORD202509010130,CUST039958,REST06080,2.2,Bad taste,13-09-2025 1.23,-0.4
ORD202509000529,CUST112995,REST16018,3.2,Food quality not great,13-09-2025 0.26,0.1
ORD202509004606,CUST033333,REST12270,2.6,Cold food,13-09-2025 1.32,-0.2
ORD202509010351,CUST158012,REST02401,2.5,Food quality not great,13-09-2025 0.33,-0.25
ORD202509005656,CUST053790,REST00289,3.2,Food quality not great,13-09-2025 0.41,0.1
ORD202509007399,CUST053071,REST17716,1.6,Very late,13-09-2025 1.42,-0.7
ORD202509002237,CUST192954,REST01788,2.3,Bad taste,13-09-2025 1.45,-0.35
ORD202509006780,CUST182471,REST06958,3.3,Packaging was poor,13-09-2025 1.45,0.15
ORD202509003265,CUST160343,REST00056,2.4,Bad taste,13-09-2025 1.58,-0.3
ORD202509006804,CUST020971,REST12977,3.1,Cold food,13-09-2025 1.58,0.05
ORD202509001180,CUST062009,REST19388,3.8,Satisfied overall,13-09-2025 14.03,0.4
ORD202509000298,CUST015038,REST15587,1.8,Food quality is not good,13-09-2025 15.03,-0.6
ORD202509010098,CUST050677,REST09962,2.4,Very late,13-09-2025 14.03,-0.3
ORD202509000285,CUST170637,REST13381,2.1,Food quality is not good,13-09-2025 14.05,-0.45
ORD202509003408,CUST121332,REST11311,2.8,Packaging was poor,13-09-2025 14.07,-0.1
ORD202509000014,CUST080567,REST13204,1.5,Not recommended,13-09-2025 15.14,-0.75
ORD202509000721,CUST026470,REST02959,2.4,Packaging issue,13-09-2025 15.14,-0.3
ORD202509004851,CUST070397,REST17152,2.6,Packaging was poor,13-09-2025 15.23,-0.2
ORD202509005203,CUST148736,REST00379,2.9,Food quality is not good,13-09-2025 14.36,-0.05
ORD202509001664,CUST123927,REST00297,2.1,Food safety issue,13-09-2025 14.44,-0.45
ORD202509008181,CUST141817,REST16693,2.5,Cold food,13-09-2025 14.48,-0.25
ORD202509002460,CUST106361,REST04069,2.3,Packaging issue,13-09-2025 14.52,-0.35
ORD202509010194,CUST157196,REST06764,3,Not worth the price,13-09-2025 15.54,0
ORD202509003254,CUST196710,REST04587,2.2,Packaging issue,13-09-2025 16.06,-0.4
ORD202509010093,CUST161477,REST07715,1.7,Food quality is not good,13-09-2025 15.13,-0.65
ORD202509005091,CUST128139,REST03077,3.6,Tasty but a bit late,13-09-2025 16.13,0.3
ORD202509001925,CUST125112,REST19949,2.8,Packaging was poor,13-09-2025 16.17,-0.1
ORD202509004439,CUST098314,REST16845,2,Food quality is not good,13-09-2025 16.27,-0.5
ORD202509001897,CUST046106,REST06131,2.4,Stale food served,13-09-2025 16.37,-0.3
ORD202509006533,CUST041436,REST03095,2.2,Stale food served,13-09-2025 16.42,-0.4
ORD202509003796,CUST134332,REST14915,2.8,Food quality not great,13-09-2025 15.42,-0.1
ORD202509005522,CUST115851,REST08004,1.6,Very late,13-09-2025 15.51,-0.7
ORD202509008693,CUST024670,REST12385,1.7,Bad taste,13-09-2025 15.59,-0.65
ORD202509003730,CUST037628,REST07606,1,Horrible service,13-09-2025 17.02,-1
ORD202509004538,CUST098192,REST10581,1.3,Never again,13-09-2025 16.03,-0.85
ORD202509010231,CUST113160,REST10013,2.7,Food quality not great,13-09-2025 17.06,-0.15
ORD202509007192,CUST120621,REST14375,2.3,Food safety issue,13-09-2025 17.07,-0.35
ORD202509008316,CUST042007,REST10201,2,Packaging issue,13-09-2025 17.08,-0.5
ORD202509009226,CUST117257,REST03790,2.1,Food safety issue,13-09-2025 17.09,-0.45
ORD202509009094,CUST026774,REST17622,2.6,Cold food,13-09-2025 17.11,-0.2
ORD202509006742,CUST183142,REST03467,2.8,Packaging was poor,13-09-2025 16.14,-0.1
ORD202509002526,CUST007974,REST06490,2.2,Food quality is not good,13-09-2025 16.15,-0.4
ORD202509010088,CUST160798,REST02762,3,Cold food,13-09-2025 16.20,0
ORD202509005703,CUST009937,REST09909,2.2,Not recommended,13-09-2025 16.21,-0.4
ORD202509000144,CUST178381,REST10146,1.4,Worst order,13-09-2025 17.23,-0.8
ORD202509010329,CUST099769,REST08596,3.2,Packaging was poor,13-09-2025 16.24,0.1
ORD202509006589,CUST076719,REST09884,2.1,Stale food served,13-09-2025 17.26,-0.45
ORD202509007660,CUST006240,REST14313,2.4,Packaging issue,13-09-2025 17.30,-0.3
ORD202509005477,CUST072786,REST04392,2,Stale food served,13-09-2025 16.40,-0.5
ORD202509010177,CUST068253,REST04273,2.4,Food safety issue,13-09-2025 16.41,-0.3
ORD202509010016,CUST032321,REST06773,2.4,Not recommended,13-09-2025 17.43,-0.3
ORD202509000093,CUST183277,REST01940,2.9,Cold food,13-09-2025 16.45,-0.05
ORD202509002887,CUST141245,REST07900,1.9,Bad taste,13-09-2025 17.47,-0.55
ORD202509006327,CUST086905,REST01953,2.5,Packaging was poor,13-09-2025 17.50,-0.25
ORD202509002347,CUST008448,REST09194,2.7,Cold food,13-09-2025 16.51,-0.15
ORD202509000979,CUST175714,REST04939,2.6,Not worth the price,13-09-2025 17.52,-0.2
ORD202509007816,CUST140990,REST01617,3.3,Average experience,13-09-2025 17.55,0.15
ORD202509000005,CUST000475,REST03095,2.2,Stale food served,13-09-2025 16.57,-0.4
ORD202509008512,CUST181312,REST15389,2.8,Cold food,13-09-2025 17.57,-0.1
ORD202509002326,CUST074475,REST00877,1.7,Bad taste,13-09-2025 22.01,-0.65
ORD202509005978,CUST075769,REST15484,2.6,Food quality is not good,13-09-2025 22.02,-0.2
ORD202509010358,CUST159314,REST02989,1,Food safety issue,13-09-2025 22.02,-1
ORD202509003521,CUST188896,REST02157,3.8,Good but can improve,13-09-2025 22.08,0.4
ORD202509009914,CUST095036,REST07251,2.3,Stale food served,13-09-2025 22.09,-0.35
ORD202509008003,CUST146443,REST11583,2.6,Average experience,13-09-2025 22.11,-0.2
ORD202509000136,CUST129099,REST17842,1.9,Stale food served,13-09-2025 21.19,-0.55
ORD202509008499,CUST142307,REST11685,3.8,Okay experience,13-09-2025 21.19,0.4
ORD202509005944,CUST069502,REST06095,2.9,Portion size smaller than expected,13-09-2025 21.19,-0.05
ORD202509006505,CUST187087,REST03697,2.4,Bad taste,13-09-2025 21.23,-0.3
ORD202509008065,CUST066823,REST02450,2.3,Very late,13-09-2025 22.24,-0.35
ORD202509009971,CUST115445,REST06914,2.5,Cold food,13-09-2025 21.24,-0.25
ORD202509006841,CUST053173,REST19848,2.2,Packaging issue,13-09-2025 22.29,-0.4
ORD202509004763,CUST017415,REST18998,2.7,Not worth the price,13-09-2025 21.36,-0.15
ORD202509004697,CUST130828,REST10545,1.5,Food safety issue,13-09-2025 22.38,-0.75
ORD202509007422,CUST191069,REST14176,3.7,Okay experience,13-09-2025 21.40,0.35
ORD202509006681,CUST076474,REST07401,3.1,Food quality is not good,13-09-2025 22.41,0.05
ORD202509002493,CUST118915,REST14121,2.1,Not recommended,13-09-2025 22.43,-0.45
ORD202509002245,CUST156607,REST08250,3.2,Food quality not great,13-09-2025 21.46,0.1
ORD202509003993,CUST173334,REST03218,1.6,Bad taste,13-09-2025 22.51,-0.7
ORD202509007865,CUST192432,REST12529,3,Portion size smaller than expected,13-09-2025 21.51,0
ORD202509004868,CUST048696,REST18436,3.2,Food quality is not good,13-09-2025 22.02,0.1
ORD202509010237,CUST071819,REST03890,1.5,Stale food served,13-09-2025 23.03,-0.75
ORD202509003472,CUST079153,REST17895,3.1,Food quality not great,13-09-2025 22.03,0.05
ORD202509000200,CUST178251,REST12278,1.6,Packaging issue,13-09-2025 23.04,-0.7
ORD202509010056,CUST111263,REST14329,1.8,Very late,13-09-2025 23.09,-0.6
ORD202509008245,CUST180381,REST02745,2.4,Not recommended,13-09-2025 22.12,-0.3
ORD202509007999,CUST125938,REST11133,2.6,Food quality not great,13-09-2025 22.13,-0.2
ORD202509000487,CUST043660,REST18011,1.7,Very late,13-09-2025 23.14,-0.65
ORD202509009535,CUST137074,REST00789,1.9,Packaging issue,13-09-2025 22.18,-0.55
ORD202509006115,CUST162527,REST12638,2.4,Very late,13-09-2025 23.19,-0.3
ORD202509008282,CUST027361,REST12548,2.1,Food safety issue,13-09-2025 23.21,-0.45
ORD202509006752,CUST007305,REST07705,2.9,Portion size smaller than expected,13-09-2025 22.21,-0.05
ORD202509004163,CUST097252,REST16920,1.8,Packaging issue,13-09-2025 23.32,-0.6
ORD202509007932,CUST098140,REST03098,1.4,Food safety issue,13-09-2025 22.32,-0.8
ORD202509001599,CUST189191,REST15229,1,Worst order,13-09-2025 22.35,-1
ORD202509003588,CUST181630,REST19330,2.1,Stale food served,13-09-2025 23.36,-0.45
ORD202509002589,CUST100823,REST07660,2.1,Very late,13-09-2025 23.37,-0.45
ORD202509003303,CUST152927,REST18199,2.9,Food quality not great,13-09-2025 23.39,-0.05
ORD202509006046,CUST129041,REST05793,2.1,Very late,13-09-2025 22.42,-0.45
ORD202509004258,CUST162526,REST13949,2.7,Cold food,13-09-2025 23.43,-0.15
ORD202509001352,CUST101539,REST19071,2.7,Cold food,13-09-2025 23.48,-0.15
ORD202509006828,CUST119637,REST02669,2.4,Very late,13-09-2025 23.48,-0.3
ORD202509008854,CUST022976,REST16124,2.9,Not worth the price,14-09-2025 0.02,-0.05
ORD202509010312,CUST186328,REST19665,2.2,Food safety issue,14-09-2025 0.05,-0.4
ORD202509005131,CUST001763,REST10392,2.8,Not worth the price,13-09-2025 23.06,-0.1
ORD202509008454,CUST032990,REST17985,2.1,Very late,14-09-2025 0.08,-0.45
ORD202509010403,CUST041307,REST01857,1.6,Food quality is not good,13-09-2025 23.11,-0.7
ORD202509001353,CUST146322,REST14369,1.8,Food quality is not good,13-09-2025 23.18,-0.6
ORD202509007632,CUST105527,REST04023,2.7,Average experience,14-09-2025 0.18,-0.15
ORD202509007994,CUST177843,REST00830,1.8,Food quality is not good,14-09-2025 0.21,-0.6
ORD202509000329,CUST017318,REST19908,2.6,Not worth the price,13-09-2025 23.26,-0.2
ORD202509005595,CUST082546,REST18779,2.7,Not worth the price,14-09-2025 0.28,-0.15
ORD202509004542,CUST105782,REST10438,2.3,Packaging issue,13-09-2025 23.28,-0.35
ORD202509006513,CUST183542,REST08189,2.2,Not recommended,14-09-2025 0.37,-0.4
ORD202509006081,CUST039545,REST11711,2.5,Average experience,14-09-2025 0.40,-0.25
ORD202509008659,CUST062757,REST07290,2.8,Food quality not great,13-09-2025 23.46,-0.1
ORD202509006246,CUST067836,REST17806,3.1,Not worth the price,13-09-2025 23.46,0.05
ORD202509001004,CUST033909,REST05705,2,Food quality is not good,14-09-2025 0.48,-0.5
ORD202509003964,CUST063526,REST02601,2.5,Food quality not great,14-09-2025 0.50,-0.25
ORD202509005326,CUST131030,REST09487,1.7,Bad taste,13-09-2025 23.55,-0.65
ORD202509000262,CUST074447,REST12072,1.9,Packaging issue,13-09-2025 23.56,-0.55
ORD202509009489,CUST142932,REST12820,2.5,Food quality not great,13-09-2025 23.59,-0.25
ORD202509009543,CUST157995,REST02936,2.5,Food quality not great,14-09-2025 1.01,-0.25
ORD202509007277,CUST144943,REST16731,3,Food quality is not good,14-09-2025 0.10,0
ORD202509006175,CUST070739,REST02967,2.8,Food quality is not good,14-09-2025 1.25,-0.1
ORD202509008754,CUST127906,REST02175,2.2,Not recommended,14-09-2025 0.30,-0.4
ORD202509001028,CUST062022,REST13140,2.9,Food quality not great,14-09-2025 0.31,-0.05
ORD202509001775,CUST160775,REST17214,2,Very late,14-09-2025 0.33,-0.5
ORD202509001577,CUST063729,REST10561,1.6,Not recommended,14-09-2025 1.37,-0.7
ORD202509004088,CUST032156,REST13910,2.9,Food quality is not good,14-09-2025 1.38,-0.05
ORD202509009482,CUST181645,REST19381,2.5,Average experience,14-09-2025 0.39,-0.25
ORD202509006130,CUST197194,REST09246,2.3,Packaging issue,14-09-2025 0.45,-0.35
ORD202509008288,CUST048220,REST07998,2.8,Packaging was poor,14-09-2025 1.50,-0.1
ORD202509001889,CUST080798,REST10784,1.8,Bad taste,14-09-2025 1.52,-0.6
ORD202509008718,CUST109641,REST06797,2.4,Packaging issue,14-09-2025 1.52,-0.3
ORD202509005610,CUST183728,REST10836,2.3,Food safety issue,14-09-2025 1.53,-0.35
ORD202509004539,CUST103081,REST11541,2.1,Bad taste,14-09-2025 1.53,-0.45
ORD202509006774,CUST131360,REST17865,1.9,Bad taste,14-09-2025 1.53,-0.55
ORD202509004202,CUST120715,REST19270,2.6,Food quality is not good,14-09-2025 1.58,-0.2
ORD202509005898,CUST044749,REST15269,1.5,Food safety issue,14-09-2025 0.58,-0.75
ORD202509003904,CUST112211,REST19415,2.1,Very late,14-09-2025 15.03,-0.45
ORD202509003563,CUST001822,REST16434,1.1,Worst order,14-09-2025 14.09,-0.95
ORD202509004432,CUST058818,REST16748,3.5,Good but can improve,14-09-2025 15.11,0.25
ORD202509001539,CUST088957,REST03630,2.5,Food quality is not good,14-09-2025 15.12,-0.25
ORD202509010244,CUST036813,REST17717,1.7,Not recommended,14-09-2025 15.14,-0.65
ORD202509009079,CUST133931,REST01238,1.9,Packaging issue,14-09-2025 15.20,-0.55
ORD202509007739,CUST167159,REST15827,1.8,Bad taste,14-09-2025 14.20,-0.6
ORD202509007548,CUST006229,REST06830,1.9,Bad taste,14-09-2025 15.30,-0.55
ORD202509009296,CUST079652,REST03406,1.3,Worst order,14-09-2025 15.34,-0.85
ORD202509009287,CUST032250,REST10386,2.9,Food quality not great,14-09-2025 14.48,-0.05
ORD202509008617,CUST190027,REST15064,2.6,Average experience,14-09-2025 14.56,-0.2
ORD202509005019,CUST169216,REST03730,3.7,Could be hotter,14-09-2025 14.57,0.35
ORD202509008638,CUST021830,REST00371,2.6,Average experience,14-09-2025 16.00,-0.2
ORD202509000041,CUST070836,REST12646,2.2,Food safety issue,14-09-2025 15.04,-0.4
ORD202509004118,CUST015336,REST10843,1.5,Packaging issue,14-09-2025 15.04,-0.75
ORD202509002159,CUST066915,REST19319,2.8,Cold food,14-09-2025 16.05,-0.1
ORD202509010000,CUST073500,REST01692,1.3,Worst order,14-09-2025 16.09,-0.85
ORD202509010257,CUST047646,REST12579,2.2,Stale food served,14-09-2025 16.16,-0.4
ORD202509010081,CUST000203,REST13182,2.7,Food quality is not good,14-09-2025 15.16,-0.15
ORD202509004528,CUST102967,REST06640,1.9,Bad taste,14-09-2025 16.24,-0.55
ORD202509010307,CUST043240,REST07375,3.1,Portion size smaller than expected,14-09-2025 16.25,0.05
ORD202509004037,CUST091770,REST13893,2.8,Portion size smaller than expected,14-09-2025 15.25,-0.1
ORD202509008513,CUST123649,REST10375,2.8,Cold food,14-09-2025 16.29,-0.1
ORD202509007611,CUST153687,REST07885,3.5,Good but can improve,14-09-2025 15.39,0.25
ORD202509005991,CUST028316,REST03517,1.8,Bad taste,14-09-2025 15.42,-0.6
ORD202509009477,CUST071301,REST07608,2.3,Food quality is not good,14-09-2025 16.00,-0.35
ORD202509003893,CUST173756,REST14952,3.2,Not worth the price,14-09-2025 17.04,0.1
ORD202509003907,CUST087432,REST14089,2.9,Portion size smaller than expected,14-09-2025 16.05,-0.05
ORD202509007276,CUST133153,REST11748,2.5,Food quality not great,14-09-2025 17.07,-0.25
ORD202509009591,CUST062386,REST18077,1.6,Bad taste,14-09-2025 17.10,-0.7
ORD202509005767,CUST090738,REST15912,1.1,Food safety issue,14-09-2025 16.11,-0.95
ORD202509002095,CUST199895,REST11511,2.3,Packaging issue,14-09-2025 17.15,-0.35
ORD202509002827,CUST094021,REST19234,1.8,Not recommended,14-09-2025 16.23,-0.6
ORD202509001262,CUST001919,REST07828,2.4,Very late,14-09-2025 17.34,-0.3
ORD202509003245,CUST173993,REST05496,2.7,Food quality is not good,14-09-2025 17.36,-0.15
ORD202509006697,CUST126273,REST08679,2.1,Very late,14-09-2025 17.38,-0.45
ORD202509002538,CUST032497,REST06034,2.1,Food quality is not good,14-09-2025 17.40,-0.45
ORD202509009926,CUST132519,REST03353,3,Portion size smaller than expected,14-09-2025 16.43,0
ORD202509007262,CUST112415,REST14626,2.5,Food quality is not good,14-09-2025 17.47,-0.25
ORD202509009544,CUST149410,REST08682,1.6,Bad taste,14-09-2025 17.47,-0.7
ORD202509006110,CUST115768,REST01061,1.7,Bad taste,14-09-2025 17.48,-0.65
ORD202509001545,CUST058859,REST12339,2.4,Packaging issue,14-09-2025 16.50,-0.3
ORD202509000003,CUST059339,REST16647,1.6,Stale food served,14-09-2025 16.50,-0.7
ORD202509004392,CUST101172,REST12733,1,Worst order,14-09-2025 16.52,-1
ORD202509009788,CUST053996,REST02899,2.7,Not worth the price,14-09-2025 16.55,-0.15
ORD202509006968,CUST003298,REST04331,1.2,Never again,14-09-2025 17.58,-0.9
ORD202509009397,CUST073224,REST13038,2.7,Not worth the price,14-09-2025 17.59,-0.15
ORD202509003478,CUST041172,REST16256,2.6,Food quality is not good,14-09-2025 21.05,-0.2
ORD202509008255,CUST051698,REST01976,2.4,Bad taste,14-09-2025 22.08,-0.3
ORD202509009061,CUST050469,REST11711,2,Food quality is not good,14-09-2025 21.08,-0.5
ORD202509007561,CUST174559,REST06139,2.1,Very late,14-09-2025 22.08,-0.45
ORD202509007110,CUST194624,REST09090,2.3,Very late,14-09-2025 21.09,-0.35
ORD202509000696,CUST143189,REST16477,1.4,Terrible hygiene,14-09-2025 22.10,-0.8
ORD202509006951,CUST029296,REST08528,1.9,Stale food served,14-09-2025 21.13,-0.55
ORD202509002793,CUST120713,REST02490,2.6,Food quality is not good,14-09-2025 22.13,-0.2
ORD202509002599,CUST037620,REST06381,2.5,Portion size smaller than expected,14-09-2025 21.14,-0.25
ORD202509005220,CUST131977,REST12840,2.7,Portion size smaller than expected,14-09-2025 22.16,-0.15
ORD202509001023,CUST044332,REST05871,2.3,Not recommended,14-09-2025 21.19,-0.35
ORD202509007897,CUST086729,REST00622,2.9,Portion size smaller than expected,14-09-2025 22.20,-0.05
ORD202509004960,CUST153628,REST15368,2.6,Packaging was poor,14-09-2025 21.25,-0.2
ORD202509008326,CUST150824,REST16467,2.8,Cold food,14-09-2025 22.26,-0.1
ORD202509004370,CUST089002,REST04543,1.8,Food safety issue,14-09-2025 21.34,-0.6
ORD202509008723,CUST034442,REST13202,2.1,Not recommended,14-09-2025 21.37,-0.45
ORD202509000053,CUST048335,REST08511,1.3,Horrible service,14-09-2025 21.38,-0.85
ORD202509008957,CUST023210,REST07957,2.9,Not worth the price,14-09-2025 21.39,-0.05
ORD202509007914,CUST140458,REST06456,3.4,Food quality not great,14-09-2025 21.40,0.2
ORD202509004035,CUST019172,REST07274,1.4,Worst order,14-09-2025 22.40,-0.8
ORD202509006478,CUST110367,REST01543,2.2,Stale food served,14-09-2025 22.46,-0.4
ORD202509007125,CUST001062,REST09779,2.8,Not worth the price,14-09-2025 22.49,-0.1
ORD202509003121,CUST164376,REST11470,3.4,Food quality is not good,14-09-2025 21.54,0.2
ORD202509000494,CUST138214,REST08423,1.8,Food safety issue,14-09-2025 22.55,-0.6
ORD202509008001,CUST002944,REST12551,1.9,Food safety issue,14-09-2025 22.09,-0.55
ORD202509009986,CUST097096,REST06230,2.2,Bad taste,14-09-2025 23.12,-0.4
ORD202509000350,CUST107657,REST12944,1.3,Food safety issue,14-09-2025 23.21,-0.85
ORD202509003071,CUST017052,REST18811,2.1,Very late,14-09-2025 22.21,-0.45
ORD202509008572,CUST051662,REST15224,3.1,Not worth the price,14-09-2025 22.21,0.05
ORD202509002358,CUST135338,REST16223,1.7,Food quality is not good,14-09-2025 23.24,-0.65
ORD202509007386,CUST041710,REST02687,2.7,Food quality not great,14-09-2025 22.26,-0.15
ORD202509006248,CUST176218,REST07824,2.2,Not recommended,14-09-2025 23.32,-0.4
ORD202509008973,CUST188354,REST01391,2,Bad taste,14-09-2025 22.42,-0.5
ORD202509006631,CUST003401,REST14749,1.9,Not recommended,14-09-2025 22.49,-0.55
ORD202509004578,CUST192527,REST04215,1.9,Food safety issue,14-09-2025 23.52,-0.55
ORD202509006388,CUST138034,REST17065,1.6,Stale food served,14-09-2025 23.56,-0.7
ORD202509009012,CUST042380,REST04094,3.1,Portion size smaller than expected,14-09-2025 23.59,0.05
ORD202509008362,CUST012195,REST06120,2.1,Food quality is not good,14-09-2025 23.02,-0.45
ORD202509005402,CUST110006,REST05766,2.2,Packaging issue,15-09-2025 0.04,-0.4
ORD202509005602,CUST009568,REST03776,2.8,Cold food,14-09-2025 23.10,-0.1
ORD202509000372,CUST180631,REST19277,2.3,Packaging issue,15-09-2025 0.18,-0.35
ORD202509001899,CUST156745,REST04442,2.2,Stale food served,14-09-2025 23.18,-0.4
ORD202509001935,CUST112993,REST14200,2.6,Food quality not great,15-09-2025 0.25,-0.2
ORD202509000408,CUST097520,REST13085,2.2,Not recommended,14-09-2025 23.27,-0.4
ORD202509006368,CUST191885,REST03955,2.3,Bad taste,14-09-2025 23.28,-0.35
ORD202509004292,CUST002061,REST18704,1.6,Stale food served,15-09-2025 0.30,-0.7
ORD202509002339,CUST053773,REST13982,2.2,Very late,14-09-2025 23.34,-0.4
ORD202509004799,CUST165022,REST17396,2.1,Packaging issue,15-09-2025 0.35,-0.45
ORD202509007895,CUST105438,REST05439,2.1,Not recommended,14-09-2025 23.39,-0.45
ORD202509002105,CUST188929,REST06473,2.8,Portion size smaller than expected,14-09-2025 23.40,-0.1
ORD202509002574,CUST071556,REST16774,2.4,Packaging issue,15-09-2025 0.42,-0.3
ORD202509006123,CUST048983,REST08306,2.1,Very late,14-09-2025 23.45,-0.45
ORD202509002342,CUST024478,REST04049,1.5,Food quality is not good,14-09-2025 23.48,-0.75
ORD202509000270,CUST148181,REST18698,2,Not recommended,14-09-2025 23.48,-0.5
ORD202509010124,CUST079464,REST06724,2.8,Portion size smaller than expected,14-09-2025 23.51,-0.1
ORD202509008786,CUST037949,REST14295,2.9,Average experience,15-09-2025 0.00,-0.05
ORD202509006969,CUST088639,REST13793,1.4,Worst order,15-09-2025 0.01,-0.8
ORD202509009263,CUST064212,REST09845,3.1,Not worth the price,15-09-2025 0.01,0.05
ORD202509007560,CUST079147,REST12983,1.7,Very late,15-09-2025 1.06,-0.65
ORD202509009023,CUST050296,REST03802,2.2,Food safety issue,15-09-2025 0.08,-0.4
ORD202509007622,CUST009671,REST13343,2,Stale food served,15-09-2025 1.14,-0.5
ORD202509008068,CUST123707,REST05088,2.5,Packaging was poor,15-09-2025 0.17,-0.25
ORD202509002021,CUST042118,REST15366,2.6,Portion size smaller than expected,15-09-2025 0.17,-0.2
ORD202509007045,CUST178913,REST07444,2.4,Bad taste,15-09-2025 1.18,-0.3
ORD202509003845,CUST006919,REST10785,1.3,Terrible hygiene,15-09-2025 0.19,-0.85
ORD202509004303,CUST175978,REST16789,1.4,Horrible service,15-09-2025 0.21,-0.8
ORD202509002936,CUST186422,REST02476,2.6,Average experience,15-09-2025 0.22,-0.2
ORD202509009855,CUST078656,REST17729,2.4,Stale food served,15-09-2025 1.23,-0.3
ORD202509000729,CUST036248,REST09698,2.9,Average experience,15-09-2025 1.23,-0.05
ORD202509007576,CUST145517,REST19685,2.3,Not recommended,15-09-2025 1.26,-0.35
ORD202509005347,CUST035924,REST02699,1.6,Food safety issue,15-09-2025 0.27,-0.7
ORD202509009388,CUST106180,REST02057,2.9,Average experience,15-09-2025 1.27,-0.05
ORD202509003125,CUST060626,REST17967,1.1,Never again,15-09-2025 0.28,-0.95
ORD202509005840,CUST024687,REST18552,2.7,Average experience,15-09-2025 1.30,-0.15
ORD202509001132,CUST049508,REST17154,1.6,Food quality is not good,15-09-2025 0.36,-0.7
ORD202509001361,CUST043521,REST07127,2,Packaging issue,15-09-2025 1.44,-0.5
ORD202509008044,CUST066908,REST11321,2.8,Portion size smaller than expected,15-09-2025 1.46,-0.1
ORD202509007629,CUST120492,REST15128,2.5,Food quality not great,15-09-2025 1.52,-0.25
ORD202509009042,CUST117192,REST15947,1.8,Very late,15-09-2025 1.55,-0.6
ORD202509000841,CUST151803,REST12010,2.5,Average experience,15-09-2025 14.01,-0.25
ORD202509005337,CUST018065,REST17176,3.4,Food quality is not good,15-09-2025 15.03,0.2
ORD202509005959,CUST103517,REST07246,2.4,Food safety issue,15-09-2025 14.04,-0.3
ORD202509002414,CUST057409,REST16678,2.6,Cold food,15-09-2025 14.14,-0.2
ORD202509008722,CUST173638,REST19302,1.8,Very late,15-09-2025 14.23,-0.6
ORD202509010037,CUST100086,REST00582,2.3,Packaging issue,15-09-2025 15.31,-0.35
