order_id,customer_id,restaurant_id,delivery_partner_id,order_timestamp,subtotal_amount,discount_amount,delivery_fee,total_amount,is_cod,is_cancelled
ORD202506000323,CUST027437,REST14795,DP02883,12-06-2025 20.22,307.25,46.21,24.75,285.79,N,N
ORD202506007878,CUST134746,REST07219,DP00232,12-06-2025 20.22,306,0,21,327,Y,N
ORD202506007598,CUST176347,REST00654,DP01873,12-06-2025 20.23,376.28,69.95,21.59,327.93,Y,N
ORD202506007910,CUST109734,REST18453,,12-06-2025 20.27,0,0,0,0,N,Y
ORD202506002856,CUST034090,REST14470,DP09905,12-06-2025 20.31,301.49,0,43.84,345.32,N,N
ORD202506002612,CUST023931,REST19639,DP01565,12-06-2025 20.36,203.91,40.8,35.04,198.16,N,N
ORD202506001104,CUST038954,REST12646,DP13750,12-06-2025 20.39,331.75,0,29.69,361.44,Y,N
ORD202506003363,CUST056626,REST08487,,12-06-2025 20.41,0,0,0,0,Y,Y
ORD202506005320,CUST065813,REST08106,DP05708,12-06-2025 20.43,299.02,0,27.02,326.04,N,N
ORD202506000669,CUST139584,REST13053,DP10682,12-06-2025 20.44,437.2,63.19,26.08,400.09,N,N
ORD202506001227,CUST177624,REST05867,DP04413,12-06-2025 20.46,286.1,0,41.81,327.92,Y,N
ORD202506005703,CUST051088,REST10911,,12-06-2025 20.47,0,0,0,0,N,Y
ORD202506007870,CUST036380,REST14474,DP08391,12-06-2025 20.49,155.66,0,27.09,182.76,N,N
ORD202506009583,CUST093088,REST18599,DP12635,12-06-2025 20.50,517.46,97.19,26.5,446.77,N,N
ORD202506002271,CUST092074,REST00703,DP06931,12-06-2025 20.51,329.57,37.41,31.82,323.97,N,N
ORD202506006988,CUST100958,REST04883,DP05902,12-06-2025 20.53,370.99,28.83,39.69,381.85,N,N
ORD202506008513,CUST134327,REST03847,DP02514,12-06-2025 20.54,186.96,0,43.24,230.21,N,N
ORD202506003203,CUST144100,REST17346,DP00266,12-06-2025 20.57,447.48,41.91,21.84,427.41,N,N
ORD202506009414,CUST118477,REST17245,DP01015,12-06-2025 20.58,257.53,0,40.73,298.26,N,N
ORD202506006327,CUST026794,REST08923,DP02474,12-06-2025 20.59,213.36,14.52,27.89,226.73,N,N
ORD202506005487,CUST097548,REST00178,DP08050,12-06-2025 20.59,152.49,16.2,44,180.3,N,N
ORD202506006433,CUST035919,REST11076,DP14114,12-06-2025 21.01,278.16,0,24.31,302.47,N,N
ORD202506000487,CUST199163,REST12583,DP13821,12-06-2025 21.04,262.23,0,32.14,294.38,Y,N
ORD202506008560,CUST189625,REST17508,DP06851,12-06-2025 21.07,303.45,37.78,27.89,293.56,N,N
ORD202506004729,CUST097555,REST13934,DP06173,12-06-2025 21.07,229.92,0,36.26,266.18,N,N
ORD202506002760,CUST032369,REST18535,DP08338,12-06-2025 21.11,0,0,0,0,Y,Y
ORD202506005895,CUST025029,REST08591,DP04883,12-06-2025 21.11,204.86,47.68,37.6,194.78,N,N
ORD202506001504,CUST126666,REST11011,DP00263,12-06-2025 21.13,309.6,77.05,23.63,256.19,Y,N
ORD202506007159,CUST109510,REST04582,DP01098,12-06-2025 21.15,420.36,0,30.42,450.77,N,N
ORD202506003667,CUST133083,REST05935,DP08861,12-06-2025 21.15,608.08,0,40.72,648.8,N,N
ORD202506000544,CUST028006,REST10458,DP07448,12-06-2025 21.18,270.24,0,37.56,307.79,N,N
ORD202506005035,CUST079319,REST19228,DP00993,12-06-2025 21.19,225.22,48.46,29.22,205.99,N,N
ORD202506004463,CUST167071,REST17814,DP05537,12-06-2025 21.28,204.02,41.14,31.47,194.35,N,N
ORD202506005288,CUST110514,REST01718,DP11520,12-06-2025 21.28,423.33,0,41.31,464.64,Y,N
ORD202506005756,CUST193781,REST05866,,12-06-2025 21.30,0,0,0,0,N,Y
ORD202506005532,CUST176796,REST08286,DP03897,12-06-2025 21.31,543.19,0,20.71,563.9,Y,N
ORD202506003522,CUST112150,REST08494,DP09515,12-06-2025 21.31,0,0,0,0,Y,Y
ORD202506009338,CUST040589,REST03804,DP13396,12-06-2025 21.32,300.97,0,40.41,341.38,N,N
ORD202506003894,CUST110564,REST09264,DP10886,12-06-2025 21.33,276.84,0,27.59,304.43,Y,N
ORD202506009643,CUST060874,REST15022,DP07909,12-06-2025 21.33,384.83,81.6,38.6,341.83,N,N
ORD202506003455,CUST102950,REST19813,DP04027,12-06-2025 21.35,508.01,82.28,40.92,466.65,N,N
ORD202506002684,CUST102463,REST06166,DP09994,12-06-2025 21.35,131.99,22.69,26.01,135.31,Y,N
ORD202506008028,CUST019562,REST09917,DP09831,12-06-2025 21.36,183.18,27.39,39.97,195.76,Y,N
ORD202506004404,CUST034557,REST00666,DP13302,12-06-2025 21.38,410.39,0,44.33,454.72,N,N
ORD202506004717,CUST182567,REST18559,,12-06-2025 21.39,0,0,0,0,N,Y
ORD202506007930,CUST083245,REST13870,DP07350,12-06-2025 21.39,260.75,29.17,22.06,253.65,N,N
ORD202506007326,CUST166872,REST05392,DP09319,12-06-2025 21.39,0,0,0,0,N,Y
ORD202506009601,CUST053431,REST10442,DP12699,12-06-2025 21.40,239.13,47.81,21.88,213.19,N,N
ORD202506003371,CUST098477,REST08322,DP07539,12-06-2025 21.40,120,0,40.07,160.07,N,N
ORD202506005939,CUST014356,REST09473,DP10944,12-06-2025 21.40,314.62,0,20.81,335.44,N,N
ORD202506002172,CUST143744,REST14678,,12-06-2025 21.41,0,0,0,0,Y,Y
ORD202506001197,CUST057900,REST15033,DP12073,12-06-2025 21.42,361.55,35.21,24.17,350.52,N,N
ORD202506001985,CUST154043,REST17164,DP14673,12-06-2025 21.42,236.69,27.7,39.99,248.98,N,N
ORD202506005768,CUST045203,REST05219,DP00727,12-06-2025 21.44,465.83,0,40.61,506.44,N,N
ORD202506007814,CUST114801,REST03794,DP13876,12-06-2025 21.48,285.98,67.41,29.56,248.14,Y,N
ORD202506009868,CUST081770,REST04569,DP07999,12-06-2025 21.48,460.42,0,30.06,490.48,N,N
ORD202506001681,CUST057537,REST18115,DP06442,12-06-2025 21.50,275.55,67.35,38.79,246.99,Y,N
ORD202506001333,CUST085577,REST10823,DP13534,12-06-2025 21.53,756.97,0,42.86,799.83,N,N
ORD202506010258,CUST048830,REST06501,DP00852,12-06-2025 21.54,260.73,0,31.06,291.79,N,N
ORD202506006722,CUST073815,REST02977,DP13784,12-06-2025 21.55,339.52,0,20.15,359.67,N,N
ORD202506006564,CUST111122,REST06764,DP03743,12-06-2025 21.56,0,0,0,0,Y,Y
ORD202506003170,CUST101533,REST10335,DP00943,12-06-2025 21.57,323.34,0,23.07,346.41,Y,N
ORD202506003422,CUST130955,REST05355,DP11208,12-06-2025 21.57,292.63,0,23.56,316.19,N,N
ORD202506009545,CUST041141,REST05825,DP01605,12-06-2025 21.58,291.03,16.56,44.83,319.29,N,N
ORD202506003356,CUST031278,REST11501,DP08379,12-06-2025 21.58,260.7,0,32.33,293.03,N,N
ORD202506002786,CUST068559,REST18715,DP01632,12-06-2025 21.59,243.5,0,33.26,276.76,Y,N
ORD202506005492,CUST053892,REST00958,DP13606,12-06-2025 21.59,322.24,0,41.94,364.19,N,N
ORD202506006277,CUST196998,REST15078,DP14483,12-06-2025 22.00,335.29,0,43.74,379.03,N,N
ORD202506000111,CUST018029,REST19984,DP05424,12-06-2025 22.02,538.35,0,41.34,579.7,N,N
ORD202506007229,CUST082869,REST15609,DP11399,12-06-2025 22.06,383.17,0,43.09,426.26,N,N
ORD202506008461,CUST169454,REST01228,DP14189,12-06-2025 22.07,437.22,0,37.78,475,N,N
ORD202506005741,CUST113608,REST15536,DP06697,12-06-2025 22.09,489.32,0,26.68,516.01,N,N
ORD202506003734,CUST026203,REST10524,DP13549,12-06-2025 22.10,319.05,28.55,32.69,323.19,N,N
ORD202506010310,CUST013967,REST05110,DP12623,12-06-2025 22.12,239.09,0,41.45,280.54,Y,N
ORD202506009649,CUST080020,REST16696,DP00278,12-06-2025 22.14,438.45,64.63,30.81,404.63,N,N
ORD202506003592,CUST028164,REST05216,DP07177,12-06-2025 22.16,239.49,0,43.43,282.91,N,N
ORD202506007934,CUST189753,REST12155,DP02508,12-06-2025 22.17,314.78,0,25.24,340.02,N,N
ORD202506003280,CUST199499,REST08929,DP10879,12-06-2025 22.20,327.85,0,37.99,365.84,N,N
ORD202506000911,CUST070402,REST16214,DP09110,12-06-2025 22.20,617.51,0,26.05,643.56,Y,N
ORD202506001334,CUST188278,REST13477,DP10776,12-06-2025 22.21,323.69,50.37,32.77,306.09,N,N
ORD202506005848,CUST176318,REST01774,DP11484,12-06-2025 22.21,482.53,0,38.9,521.43,Y,N
ORD202506002418,CUST122857,REST13732,DP14515,12-06-2025 22.21,162.67,0,41.48,204.15,Y,N
ORD202506006550,CUST062369,REST08301,DP08184,12-06-2025 22.23,534.66,106.94,22.89,450.61,Y,N
ORD202506008715,CUST091149,REST08587,DP04073,12-06-2025 22.25,414.87,102.82,37.22,349.28,N,N
ORD202506002835,CUST179641,REST16947,DP11724,12-06-2025 22.30,236.46,0,32.85,269.3,N,N
ORD202506010313,CUST165152,REST01928,DP07152,12-06-2025 22.32,434.76,0,21.35,456.11,Y,N
ORD202506010235,CUST049725,REST15312,DP14065,12-06-2025 22.32,485.93,0,33.32,519.25,Y,N
ORD202506004173,CUST176550,REST09935,DP09755,12-06-2025 22.36,224.66,0,42.85,267.51,N,N
ORD202506009554,CUST077874,REST13814,DP03199,12-06-2025 22.36,334.8,49.93,21.29,306.16,N,N
ORD202506001366,CUST154397,REST15420,DP04244,12-06-2025 22.38,253.56,0,29.23,282.79,N,N
ORD202506002655,CUST075632,REST18133,DP11727,12-06-2025 22.39,220.76,0,22.95,243.71,N,N
ORD202506010075,CUST020997,REST15971,DP11042,12-06-2025 22.40,352.95,0,43.92,396.87,Y,N
ORD202506010491,CUST033130,REST04963,DP01489,12-06-2025 22.46,342.18,85.23,36.84,293.79,Y,N
ORD202506006486,CUST148735,REST14226,DP09312,12-06-2025 22.47,512.46,0,42.71,555.18,N,N
ORD202506005172,CUST122684,REST12858,,12-06-2025 22.48,0,0,0,0,N,Y
ORD202506003153,CUST029757,REST13663,DP03244,12-06-2025 22.49,393.09,96.24,24.68,321.54,N,N
ORD202506000015,CUST043881,REST19474,DP06466,12-06-2025 22.50,0,0,0,0,N,Y
ORD202506006060,CUST101234,REST12266,DP07491,12-06-2025 22.50,0,0,0,0,N,Y
ORD202506002942,CUST097630,REST00153,DP13988,12-06-2025 22.50,197.21,0,24.2,221.41,N,N
ORD202506006480,CUST052767,REST00157,DP09761,12-06-2025 22.53,513.12,103.67,37.68,447.13,Y,N
ORD202506005048,CUST114828,REST07719,DP09091,12-06-2025 22.54,182.52,0,42.35,224.87,N,N
ORD202506010418,CUST116386,REST15239,DP05326,12-06-2025 22.55,390.99,0,36.05,427.04,N,N
ORD202506005936,CUST142680,REST11569,DP11109,12-06-2025 22.56,310.14,0,21.2,331.34,N,N
ORD202506004931,CUST162850,REST08961,DP01613,12-06-2025 22.57,274.65,39.65,37.37,272.37,N,N
ORD202506001611,CUST006253,REST19660,DP05816,12-06-2025 22.59,205.46,16.71,44.9,233.65,Y,N
ORD202506003678,CUST082644,REST14934,DP11364,13-06-2025 12.04,232.82,0,35.15,267.97,N,N
ORD202506010409,CUST176250,REST08291,DP01554,13-06-2025 12.05,237.2,0,23.06,260.26,N,N
ORD202506006489,CUST163698,REST17181,DP07888,13-06-2025 12.05,302.5,0,41.78,344.29,N,N
ORD202506004886,CUST008461,REST03076,DP14482,13-06-2025 12.06,325.64,0,34.82,360.46,Y,N
ORD202506005340,CUST198047,REST07008,DP10400,13-06-2025 12.10,0,0,0,0,N,Y
ORD202506001903,CUST161491,REST05568,DP14390,13-06-2025 12.10,319.66,27.2,43.11,335.57,Y,N
ORD202506000498,CUST030967,REST07062,DP13951,13-06-2025 12.11,402.79,27.76,33.43,408.46,N,N
ORD202506001219,CUST058694,REST02182,DP06595,13-06-2025 12.12,239.86,0,35.6,275.46,Y,N
ORD202506000603,CUST081089,REST01137,DP06866,13-06-2025 12.16,0,0,0,0,Y,Y
ORD202506001846,CUST033641,REST16275,DP10437,13-06-2025 12.17,314.1,0,44.49,358.59,N,N
ORD202506003979,CUST074964,REST06963,DP14904,13-06-2025 12.19,383.6,0,44.39,427.99,N,N
ORD202506008914,CUST044402,REST19279,DP03539,13-06-2025 12.20,275.9,58.14,39.22,256.98,Y,N
ORD202506008231,CUST193476,REST08638,DP05314,13-06-2025 12.21,228.49,11.46,26.29,243.33,N,N
ORD202506005599,CUST093068,REST14403,DP10909,13-06-2025 12.22,376.74,0,20.77,397.51,N,N
ORD202506001407,CUST003065,REST09224,DP05973,13-06-2025 12.22,443.31,0,34.1,477.41,N,N
ORD202506006091,CUST048764,REST16316,DP05678,13-06-2025 12.23,403.53,53.29,30.35,380.59,N,N
ORD202506003501,CUST113811,REST16382,DP09940,13-06-2025 12.23,215.5,24.3,43.97,235.16,Y,N
ORD202506000611,CUST069209,REST16626,DP02989,13-06-2025 12.23,391.75,0,28.05,419.8,N,N
ORD202506007099,CUST089069,REST04492,DP12811,13-06-2025 12.23,396.57,0,38.42,434.99,N,N
ORD202506010336,CUST185071,REST16602,DP01653,13-06-2025 12.29,229.79,16.39,25.04,238.45,N,N
ORD202506009299,CUST146116,REST08000,DP00554,13-06-2025 12.29,374.38,0,35.41,409.79,N,N
ORD202506008953,CUST187749,REST18866,DP07428,13-06-2025 12.32,243.02,22.01,38.85,259.86,N,N
ORD202506000208,CUST079679,REST11289,DP00217,13-06-2025 12.33,196.46,0,25.63,222.09,N,N
ORD202506005429,CUST160553,REST10723,DP12131,13-06-2025 12.33,366.5,0,41.42,407.92,N,N
ORD202506000958,CUST061244,REST08272,DP04002,13-06-2025 12.33,370.57,69.22,42.88,344.24,N,N
ORD202506006226,CUST139058,REST05876,DP03194,13-06-2025 12.35,224.56,0,44.03,268.58,N,N
ORD202506004540,CUST134898,REST05235,DP12584,13-06-2025 12.36,353.42,0,39.86,393.28,Y,N
ORD202506000864,CUST183115,REST17196,DP09415,13-06-2025 12.39,481.59,85.7,28.32,424.2,N,N
ORD202506008304,CUST099320,REST15192,,13-06-2025 12.42,0,0,0,0,N,Y
ORD202506000226,CUST036034,REST08977,DP06951,13-06-2025 12.42,252.81,29.53,29.97,253.25,N,N
ORD202506009790,CUST101526,REST00775,DP04422,13-06-2025 12.43,255.33,0,28.59,283.92,N,N
ORD202506003701,CUST018770,REST06036,DP09431,13-06-2025 12.46,478.54,90.97,25.42,412.99,N,N
ORD202506004569,CUST144549,REST07659,DP04311,13-06-2025 12.49,492.25,0,38.81,531.06,N,N
ORD202506010478,CUST008628,REST09096,,13-06-2025 12.50,0,0,0,0,Y,Y
ORD202506005393,CUST058189,REST18562,DP07848,13-06-2025 12.51,272.68,33.11,38.88,278.45,Y,N
ORD202506007119,CUST101472,REST10575,,13-06-2025 12.51,0,0,0,0,N,Y
ORD202506000680,CUST198878,REST04215,DP01709,13-06-2025 12.52,479.83,81.85,26.34,424.32,N,N
ORD202506007263,CUST167098,REST07719,DP12620,13-06-2025 12.58,339.82,0,31.96,371.78,N,N
ORD202506008194,CUST139237,REST06528,DP14997,13-06-2025 13.00,0,0,0,0,N,Y
ORD202506008367,CUST152164,REST04001,DP10481,13-06-2025 13.02,319.52,0,25.95,345.46,Y,N
ORD202506010167,CUST163128,REST04290,DP13090,13-06-2025 13.02,373.23,0,28.09,401.32,Y,N
ORD202506003607,CUST066113,REST00511,DP02656,13-06-2025 13.02,177.77,0,32.52,210.29,N,N
ORD202506000474,CUST081606,REST02321,DP03329,13-06-2025 13.05,295.49,41.69,28.59,282.39,Y,N
ORD202506008219,CUST039516,REST14913,DP06329,13-06-2025 13.06,391.23,0,39.73,430.96,N,N
ORD202506009108,CUST008929,REST15800,DP13855,13-06-2025 13.06,294.46,0,33.28,327.74,N,N
ORD202506006379,CUST073619,REST10851,,13-06-2025 13.06,0,0,0,0,N,Y
ORD202506008880,CUST095434,REST01382,DP02595,13-06-2025 13.07,345.84,62.16,37.41,321.09,N,N
ORD202506000862,CUST199989,REST06925,DP02447,13-06-2025 13.08,357.65,0,38.48,396.13,N,N
ORD202506008169,CUST105481,REST13818,DP09436,13-06-2025 13.12,428.66,52.87,22.16,397.95,Y,N
ORD202506000631,CUST093787,REST13383,DP10231,13-06-2025 13.12,339.24,26.49,40.49,353.25,N,N
ORD202506005022,CUST152657,REST19740,DP09272,13-06-2025 13.15,588.79,99.95,37.16,525.99,N,N
ORD202506002503,CUST156076,REST16167,DP12436,13-06-2025 13.18,175.74,0,22.15,197.89,Y,N
ORD202506009027,CUST163100,REST14432,DP11393,13-06-2025 13.19,346.47,0,37.73,384.2,N,N
ORD202506009363,CUST181033,REST07483,DP02629,13-06-2025 13.19,216.72,25.37,21.97,213.32,N,N
ORD202506002100,CUST166692,REST08392,DP13116,13-06-2025 13.20,285.69,15.52,36.85,307.01,N,N
ORD202506001565,CUST015586,REST10790,DP05044,13-06-2025 13.23,301.78,0,38.68,340.46,N,N
ORD202506007111,CUST027597,REST07866,DP00140,13-06-2025 13.23,414.61,24.7,26.33,416.24,N,N
ORD202506006192,CUST048819,REST04948,DP01100,13-06-2025 13.24,511.81,0,35.99,547.79,N,N
ORD202506003021,CUST197421,REST17527,DP07054,13-06-2025 13.24,274.94,26.9,25.23,273.28,Y,N
ORD202506000278,CUST081244,REST19640,DP13473,13-06-2025 13.26,304.86,23.05,27.8,309.62,N,N
ORD202506004671,CUST166062,REST04930,DP13085,13-06-2025 13.27,253.92,34.45,35.6,255.08,N,N
ORD202506004037,CUST074374,REST18162,DP10541,13-06-2025 13.27,237.54,41.78,22.15,217.91,N,N
ORD202506000686,CUST042204,REST01131,DP03579,13-06-2025 13.28,0,0,0,0,Y,Y
ORD202506004025,CUST042823,REST04730,DP08085,13-06-2025 13.28,485.61,119.44,37.12,403.29,N,N
ORD202506009040,CUST141995,REST02026,DP13121,13-06-2025 13.29,392.43,0,36.41,428.83,N,N
ORD202506007351,CUST055466,REST13242,DP00763,13-06-2025 13.31,239.13,35.3,35.07,238.9,N,N
ORD202506000635,CUST067589,REST05223,DP10217,13-06-2025 13.32,337.82,0,23.5,361.33,N,N
ORD202506003671,CUST055525,REST06557,DP13285,13-06-2025 13.32,804.78,151.19,34.61,688.21,N,N
ORD202506009570,CUST055931,REST19436,DP13712,13-06-2025 13.33,419.77,0,20.67,440.44,Y,N
ORD202506005499,CUST077761,REST13866,DP10026,13-06-2025 13.34,0,0,0,0,N,Y
ORD202506005167,CUST167540,REST12345,DP14260,13-06-2025 13.35,252.51,51.49,29.99,231,N,N
ORD202506007779,CUST030157,REST16375,DP05883,13-06-2025 13.39,271.27,0,27.64,298.91,N,N
ORD202506006485,CUST152974,REST07085,DP04926,13-06-2025 13.40,408.89,97.41,23.63,335.11,N,N
ORD202506008347,CUST141440,REST00841,DP07919,13-06-2025 13.43,241.98,0,40.3,282.28,N,N
ORD202506007219,CUST183813,REST02005,DP07523,13-06-2025 13.44,297.23,63,44.31,278.54,N,N
ORD202506003982,CUST014839,REST07696,DP14140,13-06-2025 13.46,396.55,0,22.18,418.73,N,N
ORD202506010358,CUST021936,REST12396,DP13295,13-06-2025 13.47,291.73,0,30.79,322.52,Y,N
ORD202506000755,CUST176933,REST13569,DP05990,13-06-2025 13.47,347.12,52.28,43.22,338.06,N,N
ORD202506008871,CUST041933,REST12900,DP07028,13-06-2025 13.50,332.86,58.09,41.83,316.6,Y,N
ORD202506004345,CUST049162,REST06134,DP12193,13-06-2025 13.52,373.24,32.38,34.49,375.36,N,N
ORD202506000914,CUST177778,REST08333,DP02560,13-06-2025 13.53,281.19,57.15,26.26,250.29,Y,N
ORD202506010254,CUST099261,REST10361,,13-06-2025 13.56,0,0,0,0,N,Y
ORD202506000433,CUST143659,REST08033,DP01132,13-06-2025 13.57,235.39,0,42.43,277.83,N,N
ORD202506007160,CUST025523,REST12573,DP00800,13-06-2025 14.01,562.33,88.82,31.61,505.12,Y,N
ORD202506006281,CUST195554,REST16980,DP07276,13-06-2025 14.04,184.34,18.76,34.43,200.02,Y,N
ORD202506003557,CUST020333,REST03551,DP05002,13-06-2025 14.04,385.89,33.08,41.9,394.72,N,N
ORD202506005732,CUST183090,REST15577,DP06063,13-06-2025 14.07,291.3,0,20.21,311.5,N,N
ORD202506009311,CUST038555,REST05678,DP08737,13-06-2025 14.08,438.45,33.62,44.71,449.54,N,N
ORD202506010000,CUST067101,REST00184,DP07793,13-06-2025 14.10,352.54,0,24.62,377.16,N,N
ORD202506003798,CUST166391,REST07579,DP01011,13-06-2025 14.11,360.16,0,36.92,397.08,N,N
ORD202506007480,CUST024198,REST17224,DP12934,13-06-2025 14.11,360.37,0,35.46,395.83,N,N
ORD202506004813,CUST063000,REST00429,DP09078,13-06-2025 14.12,402.06,0,32.32,434.39,N,N
ORD202506008309,CUST119780,REST00745,DP07175,13-06-2025 14.13,455.82,0,42.14,497.96,N,N
ORD202506009939,CUST047707,REST00310,DP05931,13-06-2025 14.15,313.9,0,41.97,355.88,Y,N
ORD202506003898,CUST095640,REST08096,DP05795,13-06-2025 14.15,216.24,0,37.53,253.77,Y,N
ORD202506004830,CUST005275,REST15656,DP13605,13-06-2025 14.15,264.11,0,26.76,290.87,Y,N
ORD202506003721,CUST141719,REST17033,DP09213,13-06-2025 14.16,433.69,33.03,21.6,422.26,N,N
ORD202506000044,CUST183629,REST05520,DP07123,13-06-2025 14.19,290.63,0,36.52,327.15,Y,N
ORD202506010294,CUST182535,REST15864,DP11566,13-06-2025 14.22,325.97,0,44.19,370.16,N,N
ORD202506008536,CUST013018,REST03773,DP04632,13-06-2025 14.22,400.73,43.16,28.08,385.66,N,N
ORD202506008018,CUST107837,REST14983,DP03444,13-06-2025 14.22,366.16,67.05,28.64,327.74,N,N
ORD202506008901,CUST177368,REST08105,DP10618,13-06-2025 14.23,340.43,0,42.05,382.49,Y,N
ORD202506008933,CUST044483,REST14054,DP08235,13-06-2025 14.24,225.73,0,28.32,254.05,Y,N
ORD202506004506,CUST166813,REST17627,DP09042,13-06-2025 14.25,292.21,62.95,34.42,263.68,N,N
ORD202506010367,CUST054729,REST12292,DP07715,13-06-2025 14.28,269.08,32.71,35.69,272.06,Y,N
ORD202506008157,CUST134339,REST05698,DP03504,13-06-2025 14.28,296.51,22.11,44.05,318.45,N,N
ORD202506001933,CUST106634,REST12981,DP08514,13-06-2025 14.28,270.58,44.14,22.98,249.42,N,N
ORD202506003319,CUST058640,REST16875,DP04702,13-06-2025 14.29,326.46,43.93,34.48,317.01,Y,N
ORD202506008492,CUST148480,REST18803,DP08516,13-06-2025 14.30,495.99,0,21.25,517.23,N,N
ORD202506005438,CUST191838,REST07508,DP14194,13-06-2025 14.30,228.1,0,43.92,272.03,Y,N
ORD202506006943,CUST036481,REST12702,DP10242,13-06-2025 14.33,299.69,52.31,23.33,270.71,N,N
ORD202506006365,CUST164297,REST12504,,13-06-2025 14.34,0,0,0,0,N,Y
ORD202506000499,CUST049577,REST10381,DP00721,13-06-2025 14.37,202.06,33.35,21.61,190.31,Y,N
ORD202506006102,CUST012844,REST13708,DP03260,13-06-2025 14.39,251.61,19.29,24.91,257.23,Y,N
ORD202506010403,CUST001066,REST08286,DP08010,13-06-2025 14.41,181.33,0,30.44,211.77,Y,N
ORD202506006502,CUST011417,REST09716,DP04443,13-06-2025 14.41,319.5,49.15,22.76,293.11,N,N
ORD202506007057,CUST136247,REST05464,DP13856,13-06-2025 14.41,852.52,0,23.44,875.95,N,N
ORD202506006497,CUST195117,REST00298,DP12837,13-06-2025 14.45,528.58,64.37,41.15,505.36,N,N
ORD202506004688,CUST040522,REST15714,DP06026,13-06-2025 14.45,523.99,111.5,37.25,449.74,N,N
ORD202506005032,CUST005941,REST07721,DP02451,13-06-2025 14.49,208.12,0,25.91,234.03,N,N
ORD202506009615,CUST118389,REST13125,DP09844,13-06-2025 14.50,369.72,0,38.28,408,Y,N
ORD202506006375,CUST179154,REST02014,DP04792,13-06-2025 14.50,253.47,31.47,27.36,249.36,N,N
ORD202506009646,CUST090809,REST01538,DP02952,13-06-2025 14.50,0,0,0,0,N,Y
ORD202506001584,CUST068670,REST06365,,13-06-2025 14.54,0,0,0,0,Y,Y
ORD202506007393,CUST062725,REST02081,DP10667,13-06-2025 14.58,551.36,59.81,28.62,520.18,N,N
ORD202506008861,CUST063765,REST10241,,13-06-2025 14.58,0,0,0,0,Y,Y
ORD202506007849,CUST055729,REST09035,DP00471,13-06-2025 14.59,0,0,0,0,N,Y
ORD202506006656,CUST144411,REST13983,DP02248,13-06-2025 19.00,260.5,0,28.87,289.37,Y,N
ORD202506002920,CUST192635,REST14687,DP07962,13-06-2025 19.00,0,0,0,0,N,Y
ORD202506009356,CUST056137,REST06944,DP13397,13-06-2025 19.01,197.27,0,25.14,222.42,N,N
ORD202506005407,CUST074828,REST17922,DP09214,13-06-2025 19.01,449.83,0,27.59,477.42,Y,N
ORD202506010335,CUST001191,REST06319,DP03400,13-06-2025 19.03,286.94,64.11,35.91,258.74,N,N
ORD202506005136,CUST023763,REST08054,DP14894,13-06-2025 19.03,404.44,0,20.64,425.09,N,N
ORD202506001502,CUST107494,REST06769,DP04584,13-06-2025 19.04,256.72,23.54,33.83,267.01,Y,N
ORD202506001739,CUST060751,REST15863,DP08886,13-06-2025 19.06,426.38,27.84,26.43,424.97,N,N
ORD202506003286,CUST047370,REST06335,DP04431,13-06-2025 19.07,404.7,67.61,41.42,378.51,N,N
ORD202506007183,CUST051533,REST11241,DP01181,13-06-2025 19.08,251.66,0,42.37,294.02,N,N
ORD202506010291,CUST188865,REST09380,DP09933,13-06-2025 19.08,402.1,57.5,33.55,378.16,N,N
ORD202506009655,CUST148431,REST06949,DP12745,13-06-2025 19.12,390.56,39.94,24.89,375.51,N,N
ORD202506004283,CUST193849,REST11250,DP07277,13-06-2025 19.12,311.85,0,33.6,345.45,N,N
ORD202506005573,CUST099100,REST10123,DP13184,13-06-2025 19.12,318.74,49.41,21.11,290.44,Y,N
ORD202506005031,CUST096821,REST17070,DP10372,13-06-2025 19.14,405.63,78,24.03,351.66,N,N
ORD202506003308,CUST081619,REST18999,DP06199,13-06-2025 19.15,386.47,28.51,20.94,378.9,Y,N
ORD202506008738,CUST171048,REST14748,,13-06-2025 19.21,0,0,0,0,Y,Y
ORD202506000366,CUST194278,REST10584,,13-06-2025 19.22,0,0,0,0,N,Y
ORD202506001556,CUST194330,REST08638,DP01904,13-06-2025 19.24,351.76,0,41.07,392.84,N,N
ORD202506002996,CUST072876,REST18375,DP12806,13-06-2025 19.24,358.93,88.8,21.02,291.15,Y,N
ORD202506002477,CUST045569,REST06362,DP00464,13-06-2025 19.25,310.28,40.19,28.3,298.39,N,N
ORD202506002266,CUST166632,REST17556,DP00200,13-06-2025 19.30,264.23,0,20.88,285.11,N,N
ORD202506008579,CUST179199,REST14633,DP03856,13-06-2025 19.31,225.69,0,25.79,251.48,N,N
ORD202506003010,CUST089758,REST19080,DP10995,13-06-2025 19.31,393.12,53.89,39.54,378.78,N,N
ORD202506009506,CUST005583,REST09384,DP07600,13-06-2025 19.32,322.44,67.24,35.4,290.61,N,N
ORD202506001082,CUST142675,REST18356,DP12522,13-06-2025 19.32,534.66,75.64,34.37,493.4,N,N
ORD202506003279,CUST038834,REST05546,DP07908,13-06-2025 19.32,319.5,79.67,33.32,273.14,N,N
ORD202506001345,CUST060176,REST14540,DP00447,13-06-2025 19.33,272.98,61.15,34.76,246.59,Y,N
ORD202506006635,CUST055227,REST19322,DP12095,13-06-2025 19.34,222.81,33.71,20.66,209.75,N,N
